q	label	t0	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14
2479	q2479	0.0038560224710423737	0.019600124819460715	0.0036126345625880386	0.004153822574169089	0.007061370977161289	0.0011978212740839259	0.0013753322552521072	0.5052254962719285	0.29692456726110167	0.00855576312688401	0.0041255741405139676	0.006377506118119838	0.1270752391878138	0.004416688079635321	0.006442036880245304
2480	q2480	0.004024270780671448	0.1513531476744547	0.0037702632234756658	0.004335064678397314	0.0073694769956021075	0.0012500853379258272	0.001435341585815463	0.13457634636019256	0.004451917180919428	0.00892907336936708	0.0043055836919633035	0.006655773330533848	0.001722044716543456	0.004609399690923377	0.6612122113832144
2481	q2481	0.037415623965906704	0.2766306240737782	0.019428392796065556	0.01965988056615992	0.003020430952519926	5.123560939556208E-4	5.882846443273074E-4	0.3770532829225044	0.0018246489485385328	0.0036596422783126167	0.0017646731592529323	0.07426041227054023	0.0722382895845039	0.001889194240962991	0.11005426350267121
2482	q2482	0.21658040195320954	0.005940400545592505	0.1658215254933347	0.0012589394258034855	0.0021401584118337343	3.6303534878642893E-4	4.1683532909742873E-4	0.01373955326345597	0.02663542963936236	0.002593078381645756	0.14063443182320895	0.027275448093844756	5.000963416893336E-4	0.3941482151484065	0.0019524508007285827
2483	q2483	0.0015924202251279647	0.42246862586518236	0.001491908407345558	0.3642929757705331	0.0029161318549379605	4.946638245145304E-4	5.679704711218331E-4	0.0014556084206939991	0.03629283907762317	0.07259566533261104	0.0017037368819698372	0.0026337164279092097	6.814200595967386E-4	0.08815195170709492	0.002660365673737835
2484	q2484	0.002254004864821952	0.011457084865545239	0.002111734550316598	0.0024280813610646312	0.321831281058147	7.001761528227174E-4	8.039386744670064E-4	0.002060353422888999	0.002493530761342691	0.5915309528156847	0.002411568981440186	0.003727916505576793	9.64521867458E-4	0.0025817371378564617	0.05264311698056711
2485	q2485	0.03912192021530858	0.3033388544524377	0.0030950399321988255	0.039377053469176866	0.14932311757354813	0.0010262052833462253	0.0011782836531899024	0.0030197337621473037	0.0036546152438357957	0.0073299493954822	0.003534488885305405	0.0054637787911996135	0.0014136405992949907	0.003783893924976735	0.43533942481855165
2486	q2486	0.005451431853441319	0.08681598028621743	0.0051073434548766315	0.005872445211204307	0.009982976749473432	0.001693413639912116	0.0019443688727570783	0.00498307543793663	0.006030738101797792	0.8395853366391621	0.0058325091340175675	0.009016166336924163	0.002332747951729283	0.006244069961949652	0.009107396368600435
2487	q2487	0.0566713942674323	0.28356429920593845	0.002340533286068746	0.08395091941569426	0.11292123355970798	0.05494921388224218	8.910424973943397E-4	0.19188970189119883	0.0027636957239175397	0.0055430595149502165	0.1922789703744232	0.004131822660987122	0.0010690242936017625	0.0028614589395845095	0.00417363048685862
2488	q2488	0.006182253400692822	0.031424334071984514	0.005792036347750552	0.006659708009452952	0.34647248848848794	0.0019204334779526712	0.0022050318886799435	0.0056511089013513635	0.006839221720251576	0.01371721666144815	0.006614418082762921	0.010224877884600993	0.0026454772517120694	0.20817186642758712	0.3454795273852844
2489	q2489	0.002641306005850502	0.013425732808830452	0.002474589668178837	0.0028452937177579117	0.062112911036165376	8.20486018671494E-4	9.42077846567971E-4	0.0024143798245445346	0.002921989157387057	0.836362529024344	0.0028259440490177885	0.004368476931511414	0.0011302537279537755	0.0030253518588950405	0.06168867832432384
2490	q2490	0.06168380578651496	0.16123312439814494	0.002547546297757243	0.2682700054150477	0.0049795154141111094	8.446758450933147E-4	9.698524814377044E-4	0.002485561328607996	0.0030081361591825077	0.06499795414577535	0.002909259418771685	0.0044972697400373785	0.0011635762232427103	0.0031145462323105668	0.4172951711139649
2491	q2491	0.057733050740179544	0.02478023412492264	0.0045674163350140455	0.005251634714034999	0.00892761794472108	0.0015143929890763575	0.0017388182778747632	0.004456285416268094	0.005393193538226261	0.010816962409905683	0.005215920512922299	0.008063014710152463	0.00208613953503079	0.05844189444269163	0.8010134243089793
2492	q2492	0.0028017808001049574	0.13575312672057208	0.0026249354694550244	0.4283091192707085	0.005130782762497929	8.703353450060124E-4	9.993145878863991E-4	0.03293899304779065	0.0030995170953869748	0.06697245715591506	0.24602104086280954	0.004633887465253753	0.0011989232550918512	0.003209159685791336	0.06543662647572991
2493	q2493	0.18454083689884737	0.07920879089765524	0.0145995200690539	0.18574431832129443	0.0285366885329932	0.004840682174507048	0.005558046493300961	0.014244295592124551	0.01723907599445584	0.03457588452775326	0.016672431550246412	0.3636884833141687	0.006668241687329151	0.01784889258524764	0.026033811361022403
2494	q2494	0.0011258831181372594	0.23766029670389233	0.0010548186107736917	0.001212834921765952	0.00206178216900825	3.497403765575554E-4	0.01260880399081579	0.013236387443142872	0.0012455271204454327	0.3198861963389562	0.09886245797801804	0.014069340890816738	4.8178196267156933E-4	0.17219086083721985	0.12395328753777847
2495	q2495	0.047656876890353396	0.3695161782228645	0.0037702632234756658	0.004335064678397314	0.0073694769956021075	0.0012500853379258272	0.001435341585815463	0.0036785280311467106	0.004451917180919428	0.00892907336936708	0.13520340202100917	0.006655773330533848	0.13261986304558931	0.2664050363490151	0.006723119737985091
2496	q2496	0.0014429408037526432	0.3358771129872705	0.0013518639630739017	0.0015543789303170668	0.31554016686768305	4.4823006218411683E-4	5.146554629086349E-4	0.0013189714318885472	0.0015962775134640078	0.05013627026854237	0.06412336231235367	0.002386491228493703	6.174556143989439E-4	0.0016527443746537428	0.2214390781790151
2497	q2497	0.273634371322491	0.32674585823221575	0.0033338672710912162	0.0038332947576135337	0.0065164835196966355	0.001105391944051043	0.0012692053716543967	0.003252750134916616	0.003936621955374663	0.00789556158359223	0.351047665177819	0.005885388779304626	0.0015227235287161992	0.004075876366738402	0.005944940054724673
2498	q2498	0.002369836499935159	0.012045855943336018	0.0022202550196845938	0.002552858657968218	0.0043397814216409245	7.361576850343334E-4	8.452524855628016E-4	0.07925011884490736	0.0026216714542928892	0.005258205805374385	0.8504582370161233	0.003919491364684554	0.001014087929516579	0.02840903915448825	0.003959150717450779
2499	q2499	0.0024323344293975977	0.01236353231260534	0.002278808148397343	0.002620183294219554	0.18906000731157963	7.555718222854757E-4	8.675436985735305E-4	0.002223361912582192	0.0026908108390684086	0.13725814516670867	0.002602364508599943	0.16225637953386363	0.3175078764105684	0.16101951816684454	0.004063562444705876
2500	q2500	0.0037012779728847994	0.17933596292124981	0.0034676573674050255	0.003987127178978188	0.006777993917932197	0.0011497519867982432	0.0013201393456575268	0.0033832849518269513	0.0040946009592563145	0.1286042173767276	0.003960012371935081	0.04625217368774762	0.001583831338655964	0.044370044455052556	0.568011924167892
2501	q2501	0.004207871165809503	0.021388568322264222	0.00394227495370682	0.18702591729893134	0.00770569662106996	0.001307118316571544	0.0015008265599444689	0.049469622702606054	0.004655028192470979	0.37432259248256966	0.004502018491501492	0.0069594314622746034	0.0018006100244995914	0.004819695569265727	0.32639272783651396
2502	q2502	0.001811336942742579	0.18595956800547742	0.0016970073418880976	0.0019512262541760137	0.003317024787432042	5.626673446134481E-4	0.31487282491017193	0.00165571704313059	0.02164299525488195	0.45571999041979433	0.0019379567694055313	0.0029957845217625386	7.750977461833213E-4	0.002074705306645066	0.00302609735169519
2503	q2503	0.13429360305309568	0.2760860695600015	0.055023315597876564	0.002620183294219554	0.05719873868788158	7.555718222854757E-4	8.675436985735305E-4	0.08134012308680102	0.0026908108390684086	0.0053968765430106175	0.002602364508599943	0.18862863325860324	0.001040831713692986	0.0027859958184068626	0.18866933851788315
2504	q2504	0.07259687240193814	0.42265709087688136	0.3704350932723407	0.0011839299033096643	0.10925937754525368	3.414051514928075E-4	3.9199964728994395E-4	0.0010046261496258725	0.0012158429616550004	0.002438578834479568	0.0011758784844710425	0.0018177281448504773	4.7029984233267657E-4	0.0012588522975412802	0.013752424486537818
2505	q2505	0.1520221967044618	0.017415750941644464	0.0032100175057426543	0.003690891771040251	0.006274402810062375	0.0010643277618995735	0.0012220556879157633	0.04028089282015594	0.003790380468898337	0.007602249531879101	0.04081477057059075	0.005666752594948265	0.0014661559042766972	0.7097550633251977	0.005724091601286416
2506	q2506	0.0034262805772737	0.12886268803703552	0.0032100175057426543	0.44947864015260447	0.37776419312803255	0.0010643277618995735	0.0012220556879157633	0.0031319137883589238	0.003790380468898337	0.007602249531879101	0.003665791538793735	0.005666752594948265	0.0014661559042766972	0.0039244617210542395	0.005724091601286416
2507	q2507	0.028064464963471474	0.08912974133394497	0.0022202550196845938	0.10533137251211348	0.030034409885177242	7.361576850343334E-4	8.452524855628016E-4	0.7216158304333152	0.0026216714542928892	0.005258205805374385	0.0025354977194247744	0.003919491364684554	0.001014087929516579	0.0027144106909519324	0.003959150717450779
2508	q2508	0.049911705259160784	0.05889523901604344	0.0020613575690805264	0.026225893363227195	0.07559640239415637	6.834729355990343E-4	7.847601259545975E-4	0.0020112021762472305	0.002434045750616842	0.004881890702011084	0.02620977489856634	0.12291766266130089	9.415124887406666E-4	0.002520147899128154	0.6239249327601669
2509	q2509	0.004024270780671448	0.020455329345408845	0.0037702632234756658	0.004335064678397314	0.2691651136536938	0.0012500853379258272	0.001435341585815463	0.0036785280311467106	0.004451917180919428	0.40162252835650464	0.0043055836919633035	0.1375535916595797	0.001722044716543456	0.13550721801996923	0.006723119737985091
2510	q2510	0.005147199400783289	0.08197097087906252	0.5629003763137412	0.22877594192378506	0.009425848717247708	0.0015989079395960055	0.001835857911429112	0.004704980929370695	0.005694175838272485	0.011420633352283492	0.005507009594319134	0.00851299387288178	0.00220256240601076	0.00589560211530619	0.06440693880591045
2511	q2511	0.00579388772832863	0.029450275126245477	0.005428183890602824	0.006241348907810412	0.19906840997339753	0.0017997929298295208	0.0020665130288843063	0.005296109426915288	0.006409585668527196	0.012855508846124438	0.0061989040687753655	0.5121380454993905	0.0024792898625846365	0.006636318915832693	0.1981378261267513
2512	q2512	0.0024982180702047673	0.2564777111073247	0.11068688568052382	0.0026911551198529476	0.05874805736248047	7.760376850146414E-4	0.40718986397660084	0.05645676139812998	0.0027636957239175397	0.03262964761356398	0.0026728536841268413	0.058304998858214656	0.0010690242936017625	0.0028614589395845095	0.00417363048685862
2513	q2513	0.002889559627253806	0.2653248472588515	0.34733338388126817	0.003112719933359169	0.34991773850664387	8.976026515019219E-4	0.0010306227696235703	0.0026413048887206007	0.003196623898085702	0.006411370239008947	0.003091551609254219	0.004779065562992337	0.0012364851075999063	0.0033097015530714527	0.004827422512764795
2514	q2514	0.0015653927815213193	0.296490351385816	0.0014665869063312312	0.6805885821183177	0.0028666376397708903	4.862681143807687E-4	5.583305597239158E-4	0.0014309030232851564	0.0017317420717348545	0.0034733018128937465	0.0016748201100202087	0.0025890155247757472	6.698546185513589E-4	0.0017930008681260128	0.002615212464751039
2515	q2515	0.0023104698359248618	0.011744095765988748	0.002164635514383533	0.002488907114383872	0.004231065758959665	7.177162330830164E-4	0.025875031625012177	0.002111967240720931	0.0025559960845462208	0.005126482736144421	0.002471981083904947	0.0038213043686851017	9.886840599288857E-4	0.9295316923614851	0.0038599702168485403
2516	q2516	0.002641306005850502	0.013425732808830452	0.002474589668178837	0.17467329066360454	0.004836912054216496	0.40175247889231364	9.42077846567971E-4	0.0024143798245445346	0.002921989157387057	0.005860543786085387	0.0028259440490177885	0.20483447336833246	0.02976825321892821	0.0030253518588950405	0.14760267679724715
2517	q2517	0.29798323817092304	0.038152884006823366	0.22092729570265998	0.0010927768756598187	0.21083573568079864	3.151197159050859E-4	3.6181884470335357E-4	0.05592150135247739	0.0011222328866059704	0.0022508279859671247	0.001085345350956792	0.1336639136781385	4.3409055797215154E-4	0.0011619308514623573	0.034691288338946476
2518	q2518	0.015621453893781303	0.10682141862169106	0.0012358550739372137	0.28746774440713657	0.0024156418258994856	0.31506119392567966	4.704908056864681E-4	0.001205785183274823	0.0014592945135845214	0.0029268621247397052	0.001411327840147157	0.0021816968084083514	5.644692623145538E-4	0.001510915726085788	0.2596458499876334
2519	q2519	0.01164730456654447	0.1854874445506227	0.010912139478978069	0.39139974958065876	0.021329216581593792	0.0036180777732268857	0.0041542583782670445	0.01064663355684735	0.012885026415282377	0.2784117180171882	0.012461498574575623	0.019263569310233465	0.004984053107739395	0.013340822473224042	0.019458487635017854
2520	q2520	0.38778926345297987	0.3203813975057718	0.0022202550196845938	0.002552858657968218	0.0043397814216409245	7.361576850343334E-4	0.257791537120926	0.0021662334542984153	0.0026216714542928892	0.005258205805374385	0.0025354977194247744	0.003919491364684554	0.001014087929516579	0.0027144106909519324	0.003959150717450779
2521	q2521	0.0019247377155238825	0.009783423139335022	0.0018032503822880113	0.189891736313869	0.21221174789676012	5.978937622899726E-4	6.864985572412035E-4	0.04349678647164973	0.0021292734439392487	0.25469508674029084	0.002059284717884622	0.08665816178519692	8.236236064603989E-4	0.19002294591035884	0.0032155495569122397
2522	q2522	0.2846154830216446	0.05894416075749564	0.0034676573674050255	0.003987127178978188	0.006777993917932197	0.0011497519867982432	0.0013201393456575268	0.043513885673078345	0.0040946009592563145	0.1286042173767276	0.003960012371935081	0.44755818090026156	0.001583831338655964	0.0042394437338011655	0.006183514070372603
2523	q2523	0.006182253400692822	0.031424334071984514	0.005792036347750552	0.006659708009452952	0.011321299360920982	0.0019204334779526712	0.0022050318886799435	0.0056511089013513635	0.006839221720251576	0.01371721666144815	0.006614418082762921	0.8816179696162751	0.0026454772517120694	0.007081152951046912	0.010328338257717444
2524	q2524	0.00579388772832863	0.09226971121093734	0.005428183890602824	0.5716162736700371	0.010610101719321944	0.0017997929298295208	0.0020665130288843063	0.06811554551160716	0.006409585668527196	0.0756749449308163	0.0061989040687753655	0.009582556821855522	0.0024792898625846365	0.006636318915832693	0.13531839004205942
2525	q2525	0.001710555268556573	0.008694735838827156	0.24270659015167184	0.0018426612246824948	0.46679401228864625	5.313608793933013E-4	6.101058416812927E-4	0.0015635939645098063	0.001892330512542859	0.2448993923649129	0.0018301300458887738	0.0028291009122809094	7.319717839866475E-4	0.00195926997856652	0.021404188943852695
2526	q2526	0.04366214912892305	0.1767330687929317	0.0018032503822880113	0.0020733849535727687	0.04526210224316345	5.978937622899726E-4	6.864985572412035E-4	0.0017593750582505672	0.0021292734439392487	0.004270618259895829	0.7115952787456705	0.003183338958398583	8.236236064603989E-4	0.0022045945500625778	0.0032155495569122397
2527	q2527	0.0019247377155238825	0.28107659732642964	0.0018032503822880113	0.02294209066027235	0.21221174789676012	5.978937622899726E-4	6.864985572412035E-4	0.0017593750582505672	0.0021292734439392487	0.1503515582067929	0.002059284717884622	0.31621392455889236	8.236236064603989E-4	0.0022045945500625778	0.0032155495569122397
2528	q2528	0.002053285977939841	0.09948672342475867	0.22454841160538258	0.04673680633841406	0.31543471333004397	6.378255429330284E-4	7.323480233646432E-4	0.0018768791757477023	0.15810879086974478	0.07134325986268764	0.0021968190271927104	0.07018336398395963	8.786313005692202E-4	0.0023518337278770466	0.0034303078093845586
2529	q2529	0.002567770204053868	0.4028217175405917	0.002405695365525479	0.0027660787557585043	0.0047022490483630405	7.976431155348283E-4	9.158497421193481E-4	0.002347161805940768	0.002840638940845093	0.033538079765798624	0.0027472677952945722	0.004246855486257723	0.0010987866756945457	0.14214461198800984	0.39405959377021216
2530	q2530	0.001710555268556573	0.11997350657201901	0.001602586896422843	0.0018426612246824948	0.22569000903339725	5.313608793933013E-4	6.101058416812927E-4	0.4837716004750078	0.15026402482346532	0.0037953891096638988	0.0018301300458887738	0.0028291009122809094	7.319717839866475E-4	0.00195926997856652	0.0028577271549873858
2531	q2531	0.004409025310031931	0.022411032886285712	0.004130732469004785	0.7696176061628703	0.15148682528125432	0.0013696041332723575	0.001572572454815241	0.004030226611709684	0.004877558345008965	0.009782768761425873	0.004717234129349405	0.00729212189525253	0.0018866868444126037	0.005050097522996117	0.007365907192310178
2532	q2532	0.14177125823942718	0.040892648648621084	0.5035382522928694	0.0027660787557585043	0.171746434690811	7.976431155348283E-4	9.158497421193481E-4	0.08586925462716474	0.002840638940845093	0.005697382158723964	0.0027472677952945722	0.03208755309333238	0.0010987866756945457	0.0029411239526365425	0.004289827271166918
2533	q2533	0.3443963618648231	0.011457084865545239	0.1731829130503172	0.0024280813610646312	0.004127663843860204	7.001761528227174E-4	8.039386744670064E-4	0.002060353422888999	0.002493530761342691	0.005001197958539831	0.002411568981440186	0.003727916505576793	9.64521867458E-4	0.2225303952092858	0.22371429548056768
2534	q2534	0.34940118424190025	0.3162150107406415	0.0835348098461421	0.0020310005997661194	0.0034526387282332303	5.856715549685488E-4	6.724650813602644E-4	0.001723409727828452	0.2269489062819787	0.00418331783119895	0.002017188602582421	0.003118264807808862	8.067870058669717E-4	0.0021595279958517683	0.003149816953871914
2535	q2535	0.17446930295169713	0.1279777307727282	0.08838858814110215	0.0028452937177579117	0.004836912054216496	8.20486018671494E-4	9.42077846567971E-4	0.0024143798245445346	0.20338798559420812	0.005860543786085387	0.0028259440490177885	0.004368476931511414	0.0011302537279537755	0.0030253518588950405	0.37670667272504266
2536	q2536	0.0030827207875778564	0.24963729252727287	0.0028881428330996884	0.003320798904431617	0.23961310895203317	9.576055557641313E-4	0.1682194125573934	0.2702097023431353	0.03683429062991038	0.006839957246853819	0.003298215521087999	0.005098536336568185	0.0013191416120217918	0.003530948343166309	0.005150125849683402
2537	q2537	0.0014429408037526432	0.13249356225366685	0.0013518639630739017	0.0015543789303170668	0.002642396508292736	4.4823006218411683E-4	5.146554629086349E-4	0.0013189714318885472	0.0015962775134640078	0.8480255846849877	0.0015438082404756108	0.002386491228493703	6.174556143989439E-4	0.0016527443746537428	0.0024106389274418673
2538	q2538	0.1724736859636456	0.37232128344579896	0.044468665284682955	0.0021175760244383354	0.30198868369024373	6.106369654148471E-4	7.011302378366856E-4	0.0017968734821415518	0.002174655693622863	0.04698862138453233	0.04473015660570279	0.0032511870235913515	8.41177900513188E-4	0.002251582155438888	0.0032840841423959393
2539	q2539	0.006182253400692822	0.09845457189749791	0.005792036347750552	0.006659708009452952	0.07835153718643438	0.0019204334779526712	0.0022050318886799435	0.0056511089013513635	0.006839221720251576	0.7510498327420956	0.006614418082762921	0.010224877884600993	0.0026454772517120694	0.007081152951046912	0.010328338257717444
2540	q2540	0.5348030273722979	0.18049986740592425	0.0018416839424885592	0.0021175760244383354	0.003599814294882966	6.106369654148471E-4	7.011302378366856E-4	0.10836432683762755	0.002174655693622863	0.004361640042337936	0.0021031752635083893	0.0032511870235913515	8.41177900513188E-4	0.002251582155438888	0.15247851884007632
2541	q2541	0.002567770204053868	0.0965740438627704	0.002405695365525479	0.8101463093609237	0.0047022490483630405	7.976431155348283E-4	9.158497421193481E-4	0.002347161805940768	0.002840638940845093	0.061378777372873276	0.0027472677952945722	0.004246855486257723	0.0010987866756945457	0.0029411239526365425	0.004289827271166918
2542	q2542	0.0031893205712217117	0.25826969332077904	0.03756778669698503	0.0034356313752034193	0.005840467966049095	9.907193380670743E-4	0.0011375388724730524	0.0029153120555159124	0.0035282394799767106	0.2491348892041874	0.003412267063600558	0.005274842563382045	0.0013647572289157296	0.17655191044197413	0.24738662382166904
2543	q2543	0.0031893205712217117	0.08537083061253424	0.07214755923863399	0.2109142666250972	0.5936966011740815	9.907193380670743E-4	0.0011375388724730524	0.0029153120555159124	0.0035282394799767106	0.007076481412644628	0.003412267063600558	0.005274842563382045	0.0013647572289157296	0.003653047733729312	0.005328216030126321
2544	q2544	0.0030827207875778564	0.015669439862921446	0.03631212178514989	0.003320798904431617	0.005645256287681746	9.576055557641313E-4	0.0010995177971423742	0.0028178707267336903	0.0034103116778601765	0.4747756625755567	0.003298215521087999	0.005098536336568185	0.03474312056407199	0.40461869576776877	0.005150125849683402
2545	q2545	0.001776448953841142	0.4712913944487231	0.001664321444575251	0.0019136438705269435	0.022514040956504385	5.518298623036397E-4	6.336082230781522E-4	0.36758102273799514	0.02122613157787722	0.1002461197114098	0.001900629968042935	0.002938083000482849	7.601686620751883E-4	0.0020347446046884276	0.0029678119778758067
2546	q2546	0.3190375016991128	0.34702402519811426	0.18943319476338943	0.048273898149713425	0.001988943667436019	3.3738477209522085E-4	3.873834682459704E-4	0.05987268341759655	0.0012015252222408034	0.002409862184884025	0.0011620313658427452	0.0017963226190345493	4.6476160195014284E-4	0.0012440280811534788	0.025366453789190557
2547	q2547	0.0038560224710423737	0.2286421088196057	0.08722942816264603	0.004153822574169089	0.21610335497730626	0.0011978212740839259	0.0013753322552521072	0.0035247346715804994	0.004265789660898682	0.259406143927058	0.17135916134062998	0.006377506118119838	0.0016500487877268136	0.004416688079635321	0.006442036880245304
2548	q2548	0.002983016506646099	0.14453443960395335	0.002794731777008336	0.00321339447513023	0.2642062633198799	9.266337681995699E-4	0.0010639561492054275	0.0027267324777882247	0.06798590995847262	0.0066187328590826	0.19724923495591473	0.06961953245329798	0.0012764766822611134	0.22981738942070495	0.00498355559245482
2549	q2549	0.006138934137996798	0.14314862290977676	4.856675284257592E-4	5.584225883258468E-4	9.493012731734712E-4	1.6103009800785996E-4	1.848939342190215E-4	4.73850633559996E-4	5.734749766410487E-4	0.10232003909370364	0.006175171540597941	0.006477911886680239	0.7308928776886012	5.937611309147534E-4	8.660405793756728E-4
2550	q2550	0.004207871165809503	0.021388568322264222	0.04956554315421805	0.004532844496886398	0.00770569662106996	0.001307118316571544	0.0015008265599444689	0.0038463545020948156	0.004655028192470979	0.14620625148001345	0.05012528669201272	0.463192113467387	0.0018006100244995914	0.2329360365718219	0.007029850432935336
2551	q2551	0.005147199400783289	0.13777877712834682	0.004822313820898326	0.00554471692664788	0.009425848717247708	0.0015989079395960055	0.057643664160713405	0.004704980929370695	0.005694175838272485	0.290459664598705	0.005507009594319134	0.00851299387288178	0.16962598115386363	0.00589560211530619	0.2876381638030476
2552	q2552	0.0028017808001049574	0.13575312672057208	0.0026249354694550244	0.003018161959051927	0.24815418694058744	8.703353450060124E-4	9.993145878863991E-4	0.03293899304779065	0.03347744261764816	0.06697245715591506	0.0029976366847200677	0.24765729164334327	0.21384440191092016	0.003209159685791336	0.004680775431207539
2553	q2553	0.004024270780671448	0.5440466026615923	0.0037702632234756658	0.004335064678397314	0.0073694769956021075	0.0012500853379258272	0.001435341585815463	0.0036785280311467106	0.004451917180919428	0.00892907336936708	0.0043055836919633035	0.006655773330533848	0.001722044716543456	0.397302854678061	0.006723119737985091
2554	q2554	0.03421921508979414	0.20266553633377082	0.002707173793324452	0.034442375395899505	0.3185880830441035	8.976026515019219E-4	0.0010306227696235703	0.0026413048887206007	0.003196623898085702	0.3510375803269527	0.003091551609254219	0.004779065562992337	0.0012364851075999063	0.0033097015530714527	0.03615707797530514
2555	q2555	0.6285843078403754	0.16204981688705689	0.002164635514383533	0.05259081415473992	0.004231065758959665	7.177162330830164E-4	8.240781048341529E-4	0.002111967240720931	0.027606949604724245	0.005126482736144421	0.07762484164443903	0.028872257888863127	9.886840599288857E-4	0.002646412114898221	0.0038599702168485403
2556	q2556	0.035990220599353015	0.3779017947824654	0.0010057108218964289	0.00115637057740122	0.0019657945153657938	3.334579784291746E-4	3.828747438598858E-4	9.812406270571067E-4	0.0011875407688139651	0.23516017216982774	0.0011485065781684201	0.2578316093579274	4.593522798179505E-4	0.03614630266640359	0.048349051533212964
2557	q2557	0.04914649783737556	0.357108930918227	0.001373349868665339	0.0015790835158836297	0.002684393546059189	4.553540251436987E-4	5.228351607112368E-4	0.49403971170197064	0.0016216480158879614	0.003252489551066116	0.03335542721668899	0.0024244210251528403	6.272691706444353E-4	0.0016790123354623466	0.05012957611106103
2558	q2558	8.875290696852966E-4	0.35093615800211087	8.315092083942049E-4	9.56072821819809E-4	0.001625294474066835	2.756989122912404E-4	3.1655607978916E-4	0.38572778461024415	9.818439486912833E-4	0.0115921668872773	9.495709649892861E-4	0.020713716713446094	3.797867560431126E-4	0.001016575782907516	0.2228097357682439
2559	q2559	0.10335465764372848	0.2830612714793231	0.0028881428330996884	0.003320798904431617	0.005645256287681746	9.576055557641313E-4	0.0010995177971423742	0.0028178707267336903	0.0034103116778601765	0.10711189410300442	0.003298215521087999	0.13879445214476901	0.0681670995161222	0.003530948343166309	0.272541957466085
2560	q2560	0.0037012779728847994	0.018813560036244247	0.0034676573674050255	0.003987127178978188	0.006777993917932197	0.0011497519867982432	0.0013201393456575268	0.0033832849518269513	0.24487820528676468	0.32925722098298454	0.003960012371935081	0.36729697945775874	0.001583831338655964	0.0042394437338011655	0.006183514070372603
2561	q2561	0.0037012779728847994	0.2194665636425012	0.0034676573674050255	0.003987127178978188	0.5686064040154517	0.0011497519867982432	0.08158134078816032	0.0033832849518269513	0.0040946009592563145	0.008212415212973423	0.08422121381443787	0.0061215729664962325	0.001583831338655964	0.0042394437338011655	0.006183514070372603
2562	q2562	0.005451431853441319	0.08681598028621743	0.0051073434548766315	0.5969364957155086	0.009982976749473432	0.001693413639912116	0.0019443688727570783	0.06408948048836706	0.06513714315222822	0.012095665933136015	0.0058325091340175675	0.12722897643778502	0.002332747951729283	0.006244069961949652	0.009107396368600435
2563	q2563	0.0023104698359248618	0.262253630967769	0.027215589034561553	0.002488907114383872	0.004231065758959665	7.177162330830164E-4	8.240781048341529E-4	0.4780800841241034	0.0025559960845462208	0.030177436256322448	0.002471981083904947	0.0038213043686851017	9.886840599288857E-4	0.1780030867561444	0.0038599702168485403
2564	q2564	0.2556515286866491	0.07374039187414531	0.004338112713313961	0.055192210766121436	0.008479413757118175	0.15205105504729186	0.0016515222445487882	0.004232561036809614	0.0051224324076141175	0.01027390513759827	0.004954059238103967	0.007658217262482667	0.001981406505311742	0.005303633782234038	0.40936954954065696
2565	q2565	0.0794537218905441	0.3203813975057718	0.0022202550196845938	0.002552858657968218	0.0043397814216409245	7.361576850343334E-4	8.452524855628016E-4	0.027860861917834732	0.0026216714542928892	0.005258205805374385	0.5421226954536874	0.003919491364684554	0.001014087929516579	0.0027144106909519324	0.003959150717450779
2566	q2566	0.0014429408037526432	0.6331299948286914	0.0013518639630739017	0.0015543789303170668	0.002642396508292736	4.4823006218411683E-4	5.146554629086349E-4	0.0013189714318885472	0.2049798282470677	0.09707093582245092	0.0015438082404756108	0.002386491228493703	6.174556143989439E-4	0.048587409928562295	0.0024106389274418673
2567	q2567	0.320555233721926	0.3405291843888188	0.218901726217312	0.0014416098067518458	0.002450692456893127	4.1571127909833687E-4	4.7731756263330024E-4	0.0012232809606137623	0.0014804686764750199	0.10453836871818821	0.001431806013196521	0.0022133529293413678	5.726596337547707E-4	0.001532838905677118	0.002235748729319861
2568	q2568	0.0018476227256852128	0.3900107907379329	0.0017310028060155901	0.001990314383314371	0.0033834734081231513	5.739390327537221E-4	6.589938594120204E-4	0.0016888853553444895	0.02207656065594864	0.18439288780036356	0.001976779076303542	0.16331657358946505	7.906249669414582E-4	0.20244223669660355	0.023119314905792818
2569	q2569	0.01763977391447031	0.0883224876454437	0.001395529778696323	0.0016045860707043804	0.0027277471070838166	4.627080953193844E-4	5.312790664414496E-4	0.0013615748039209874	0.712257758768094	0.1648072727113689	0.0015936739428142547	0.0024635759713482874	6.373997091820218E-4	0.0017061287632504517	0.0024885036518617412
2570	q2570	0.0017428795169197207	0.16003450396238808	0.0016328708736878458	0.0018774818704521226	0.003191661596862764	5.414019703487915E-4	6.216349709160089E-4	0.001593141094951597	0.0019280897555190967	0.6274659004894628	0.0018647138908118826	0.002882562242770478	0.18971513415909078	0.0019962941721496275	0.002911729433668432
2571	q2571	0.0015653927815213193	0.449243367594374	0.0014665869063312312	0.0016862878580598247	0.0028666376397708903	0.23810207110547107	5.583305597239158E-4	0.0014309030232851564	0.0017317420717348545	0.0034733018128937465	0.0016748201100202087	0.17231458908984024	6.698546185513589E-4	0.0017930008681260128	0.12142311396029618
